Card#,Title,Artist,Year,URL,Hashed Info,Youtube-Title,ISRC
103,Crazy In Love (feat. JAYZ),Beyoncé,2003,https://www.youtube.com/watch?v=ViwtNLUqkMY,7e31969c34b63b85fb7182b566979e0b79d5d17ef946556e31841e166e6bd500,Beyoncé - Crazy In Love ft. JAY Z,USSM10305425
104,Enjoy the Silence,Depeche Mode,1990,https://www.youtube.com/watch?v=aGSKrC7dGcY,7680056b54fe35071d2d094cebcc5f2374c7590bd2bfb841d58ee64c13b5e4b3,Depeche Mode - Enjoy the Silence,GBAJH0600292
105,Ain't That A Shame,Fats Domino,1955,https://www.youtube.com/watch?v=I6JZW7zMDfY,badad5eb18c4369870805ada01af0b419bd5ae71ea12ef3030fdb77e5ed9c71c,FATS DOMINO - AIN'T THAT A SHAME 1955,USEM38700044
106,Escape (The Pina Colada Song),Rupert Holmes,1979,https://www.youtube.com/watch?v=FXG_I_tf_i4,937e8c54c029d4676dbf1910a07eb9ffec7f34a3a0ba99ff449384719c6335ca,Escape (The Pina Colada Song),USMC17948997
107,1979,The Smashing Pumpkins,1995,https://www.youtube.com/watch?v=4aeETEoNfOg,45c45166514788cc9b373f91fef0be3a62c648e76b1b7c201028ffde0789d443,The Smashing Pumpkins - 1979 (Official Music Video),USVI29500052
108,Devil Woman,Cliff Richard,1976,https://www.youtube.com/watch?v=IgomTOOgl8M,ea23550d4ec63d8015565e7d14c2d768703d4918a2103c1457c68a54a345c57d,Cliff Richard - Devil Woman (Official Video),GBAYE0100609
109,True Colors,Cyndi Lauper,1986,https://www.youtube.com/watch?v=2ecaYj14z3M,e5e9c1d41d6e4f6d696a06bf6a6c5332282d39a94749caeeac84c9c0f9e50119,Cyndi Lauper - True Colors (Official Lyric Video),USSM18600632
110,Bye Bye Love,The Everly Brothers,1957,https://www.youtube.com/watch?v=LRyrWN-fftE,9a24a9b92574d5f5661d30880ecf00ce3574e9ebf48b43735fa020c638b9243e,Everly Brothers - Bye Bye Love - Original HQ Audio,USWB19903261
111,These Boots Are Made for Walkin',Nancy Sinatra,1965,https://www.youtube.com/watch?v=TDmidrIDB4o,0fd7b9241acb95fcd27af6cd26d1fde906e2159ddfc57affb4e9f687d045ec4f,These Boots Are Made for Walkin',USWB10102872
112,Industry Baby,Lil Nas X (feat. Jack Harlow),2021,https://www.youtube.com/watch?v=UTHLKHL_whs,df212388b4e0401ba1d7916845572948c7603716437121f45c1d3d35fa75a007,Lil Nas X; Jack Harlow - INDUSTRY BABY (Official Video),USSM12104539
113,White Iverson,Post Malone,2015,https://www.youtube.com/watch?v=SLsTskih7_I,bd5c2f14d94582b2686ed040cc27bfc72d75bb5fda81aee98aac25158b33a484,Post Malone - White Iverson,USUM71511528
114,Jailhouse Rock,Elvis Presley,1957,https://www.youtube.com/watch?v=PpsUOOfb-vE,02242b58761eecaa7e201aefe62d48e2dd19cd3c0dae307f2ae401ec30cfb58a,Elvis Presley - Jailhouse Rock (Official Audio),USRC15705223
115,Blinding Lights,The Weeknd,2019,https://www.youtube.com/watch?v=fHI8X4OXluQ,8bb65422df595fcd79964ecf4b1d4582f48852e2a97bd01ee8b24b91d1c9d22a,The Weeknd - Blinding Lights (Official Audio),USUG11904206
116,Dream Lover,Bobby Darin,1959,https://www.youtube.com/watch?v=HkaPF3owM0Q,15121e4adb21263f6b9cdf83fac8488e4a11628ceb0654905dc86dc011c2b9de,Dream Lover,USEW10000024
117,Fit but You Know It,The Streets,2004,https://www.youtube.com/watch?v=XEN8uCaBvdg,57d5b115fb4326ffda716b8dd3634da8f625d5d7e13ae0748b0a93dd2cfef6e3,Fit but You Know It,GBFFS0400018
118,Mercy,Duffy,2008,https://www.youtube.com/watch?v=eJCrb1oNbH4,2967c570e101f9c8aba9318bd2bcccb98210390522e0f1a738a1202838dd2816,Duffy - Mercy (Lyrics),GBUM70711275
119,"Sugar, Sugar",The Archies,1969,https://www.youtube.com/watch?v=Om5O6GL7cLY,b5972e082451ecb7ab32e4655b7de0f5e583c7a9790ccb41835ef4c8ae1d25bf,Sugar Sugar,NLG620400826
120,(I Can't Get No) Satisfaction - Mono,The Rolling Stones,1965,https://www.youtube.com/watch?v=nrIPxlFzDi0,15fb46d476383b1a512073131c18e705b6ac717681c7ba46d0845aadd3531c99,The Rolling Stones - (I Can't Get No) Satisfaction (Official Lyric Video),USA176510160
121,No Role Modelz,J. Cole,2014,https://www.youtube.com/watch?v=n0rvK2dZfj0,aadf637a4fbd97862c61544f7369a2cf370de0810a9ff401a4436b57a18b0cda,J Cole - No Role Modelz [2014 Forest Hills Drive],USQX91402598
122,Valerie,Mark Ronson (feat. Amy Winehouse),2007,https://www.youtube.com/watch?v=bixuI_GV5I0,98ac8ca4820bdfcadb12d332aa80311d0056ecb55435b5c5b59e6322f96c9c67,Mark Ronson ft. Amy Winehouse - Valerie (Official Video),GBARL0700173
123,Lola,The Kinks,1970,https://www.youtube.com/watch?v=LemG0cvc4oU,77706b32c3d363335c2d516bcb05bfead76e63b83587c2e89bd3204a17ee6e6f,The Kinks - Lola (Official Audio),GBAJE0701939
124,I Need A Dollar,Aloe Blacc,2010,https://www.youtube.com/watch?v=nFZP8zQ5kzk,68d4a593a3a780d5a8b7d86f7f9dd457b1f6f37fe833ba51170f29caabf990a9,Aloe Blacc - I Need A Dollar,US2S71045001
125,The Twist,Chubby Checker,1960,https://www.youtube.com/watch?v=-CCgDvUM4TM,3e45f1259620f3c41277f13823d65da880a07a474afb1489b8417eb4c6016734,Chubby Checker - The Twist (Official Music Video),USI4R0502237
126,Don't Dream It's Over,Crowded House,1986,https://www.youtube.com/watch?v=xwsaVHiiFQ8,d0eaf0b2032c5243a3d6af2fca44d98c62296fd0a5676084e70d849149b82817,Crowded House - Don't Dream It's Over (Audio Remastered) (HQ),USCA28600048
127,One More Time,Daft Punk,2000,https://www.youtube.com/watch?v=FGBhQbmPwH8,815f58b1e83dcd6d2a6e82e8974132bc4e619a9e458f5c433431ce48c84aa43b,Daft Punk - One More Time (Official Video),GBDUW0000054
128,You're So Vain,Carly Simon,1972,https://www.youtube.com/watch?v=j13oJajXx0M,263e7fae8d797679bae138cedf8c855f1308c8674640ea62ad235614d04ea755,Carly Simon - You're So Vain,USEE19900883
129,Oops!...I Did It Again,Britney Spears,2000,https://www.youtube.com/watch?v=OO0aTOIU_3w,9278adcd625b15d82c42a0c05772cd2d486479c4fcb11a110d6caad5727124b7,Oops!... I Did It Again (Remastered),USJI10000100
130,Blue Monday,New Order,1987,https://www.youtube.com/watch?v=9GMjH1nR0ds,de2a58c589c3bc80bb5085b0c4bae694bf0157ae8b840893a8699239d98cc3fe,New Order - Blue Monday 88 (Official Music Video),GBAAP0001115
131,House of Fun,Madness,1982,https://www.youtube.com/watch?v=GJ2X9SANsME,d4c6be1216e6630857c92982a20f28ed2fd822bd5d4b6cf020efa23adb5ab887,Madness - House of Fun (Official 4K Video),GB7GZ1000040
132,Yeah! (feat. Lil Jon & Ludacris),USHER,2004,https://www.youtube.com/watch?v=GxBSyx85Kp8,58d0fb45c9c292e3d80891b7a87f3d62d7ae912c6a278e77ff4bda4b00b81877,"Usher - Yeah! (Official Video) ft. Lil Jon, Ludacris",USAR10301423
133,Hey Ya!,Outkast,2003,https://www.youtube.com/watch?v=PWgvGjAhvIw,75d91731adef94ca7f03bb3db6c71bc1f954396cb39786900b920fa5aa32e3ce,Outkast - Hey Ya! (Official HD Video),USAR10300924
134,The Look,Roxette,1988,https://www.youtube.com/watch?v=LlVI7ZNiFlI,cfe223cf49d1e3f80378c57cb9e2f0e6fe3eac321c75e10b896485348f39cf28,Roxette - The Look,SEAME8878010
135,Baby Got Back,Sir Mix-A-Lot,1992,https://www.youtube.com/watch?v=X53ZSxkQ3Ho,4f4d42eab0c4259c3deacfef169f86542ee2e995cfeb7caa0dca77050d8a158b,Sir Mix-A-Lot - Baby Got Back (Official Music Video),USSM19100221
136,Don't Speak,No Doubt,1996,https://www.youtube.com/watch?v=TR3Vdo5etCQ,7e82335e4ef615e680a9949ceeef4775982185a5e91c8d9466e92c2e1ea02a0b,No Doubt - Don't Speak (Official 4K Music Video),USIR19500279
137,Don't Go,Yazoo,1982,https://www.youtube.com/watch?v=_sQGwDeambg,9dd0727a09d650f14027bda331d36d8e7139cb88448b69f4f246d0448c5e3bd9,Yazoo - Don't Go (Official HD Video),GBAJH9600227
138,As It Was,Harry Styles,2022,https://www.youtube.com/watch?v=H5v3kku4y6Q,67532fcb1426e5a20bc97422a78283abfe11fd1ca3199763b046a92d3d4b8329,Harry Styles - As It Was (Official Video),USSM12200612
139,The Best,Tina Turner,1989,https://www.youtube.com/watch?v=GC5E8ie2pdM,3ad2148b09a07e103497d57ed282bf83e34edcd1200251e433ecb690ec61b507,Tina Turner - The Best (Official Music Video),USCA28900109
140,Dancing In the Dark,Bruce Springsteen,1984,https://www.youtube.com/watch?v=8cNS_Mecbw8,ab771c24882ca71333bbd49ce79868209385d1f27ece2e1ccac5b80d2975d7ff,Bruce Springsteen - Dancing In The Dark,USSM18400416
141,Tragedy,Steps,1999,https://www.youtube.com/watch?v=OiwDHHcHPh0,2413ce637902ae9a89469c2c94a9a8ac9a8b9366a8d91946a659d4ca8242a460,Steps - Tragedy (Official Video),GBAHK9800107
142,It Wasn't Me,Shaggy,2000,https://www.youtube.com/watch?v=U48fb7Nx1A8,e7e0101c6c400b7e50d9cf1a9b432ac72591e86e9105badb578d81fb3cf0bc60,Shaggy - It Wasn't Me (Lyrics) ft. Ricardo RikRok Ducent,USMC10000393
143,I Want It That Way,Backstreet Boys,1999,https://www.youtube.com/watch?v=4fndeDfaWCg,661713c05596574d4aaec9632465399c676bf311c77acb6b2e673c747f2f161d,Backstreet Boys - I Want It That Way (Official HD Video),USJI19910614
144,"Hey, Good Lookin'",Hank Williams,1951,https://www.youtube.com/watch?v=bjCoKslQOEs,26510a3fdcb9cbc3f08787a729bad5e995b2134cab4d3d598c01b102315764e2,Hank Williams - Hey Good Lookin',USPR39400682
145,Porcelain,Moby,1999,https://www.youtube.com/watch?v=KtsVN__gPvQ,2b7aa35a0fa6c96113e78f7276567cbc7165f005f977f7906ae7ba042bce94a8,Porcelain,GBAJH9900036
146,Ring of Fire,Johnny Cash,1963,https://www.youtube.com/watch?v=1WaV2x8GXj0,55ed1d5ee92da1b861b27d8782c3057a5b8ad2ef93537220ea7fd48cef46281f,Ring of Fire,USSM11201688
147,Johnny B. Goode,Chuck Berry,1958,https://www.youtube.com/watch?v=Y-9Y4CCIWnM,1bf54a0d9201f5c3ac8b208417b579a8c2efdec38cc78a9fa8b9915730dfb18f,Johnny Be Goode,USMC15719963
148,She Likes It (feat. Jake Scott),Russell Dickerson,2021,https://www.youtube.com/watch?v=rC9TfT5aDEk,1309b0fcb02953e6486e5cd3c8332f63ea7f853e29bcd830f6bbc6710b13d792,Russell Dickerson - She Likes It (feat. Jake Scott),USQX92103652
149,Bad Habit,Steve Lacy,2022,https://www.youtube.com/watch?v=VF-FGf_ZZiI,d1ca940cf6768f31dae749b63e12d114d54c188028560797f3634061d4110495,Steve Lacy - Bad Habit (Official Video),USRC12201440
150,I Love It (feat. Charli XCX),Icona Pop,2012,https://www.youtube.com/watch?v=W50HtcPAeSs,bfcfa00cd7aef3fe5526fe93c104c32a8bf2ea910b425bd53cc5180fbf25d66a,Icona Pop - I Love It (Feat. Charli XCX)  [Audio],SEWEE1200301
151,Closer,The Chainsmokers,2016,https://www.youtube.com/watch?v=0zGcUoRlhmw,b18ae2bd4074a5a96a0d7953fa6f8ccd70ebac24e85dbf48975cc4612431ff9b,The Chainsmokers - Closer (Official Video) ft. Halsey,USQX91601347
152,7 Days,Craig David,2000,https://www.youtube.com/watch?v=P5lmb5-tnM0,7d468b29fbd63e042601e7654cdb9c42c8201f2b26ce0c1a68ec238444cf5e31,Craig David - 7 Days (Official Video),GBAWV9902019
153,How You Remind Me,Nickelback,2001,https://www.youtube.com/watch?v=hhSLkkLl750,f52eaa9ef7ec96166acba718d78423498788921c9bd9ab290633f700b53b4c80,How You Remind Me,NLA320119533
154,Give A Little Bit,Supertramp,1977,https://www.youtube.com/watch?v=J9JOut9yh5g,381179e509f7cb0f1b6a992a8a8018cb2f7fbcd9035beebcd9c24e37fad5264d,Give A Little Bit,USAM19500634
155,Hotel California,Eagles,1976,https://www.youtube.com/watch?v=BciS5krYL80,e56609d059e9372112e9803fac70b4a3273ea40bc2a635baf8db971320261349,Hotel California (2013 Remaster),USEE11300353
156,Señorita,Shawn Mendes,2019,https://www.youtube.com/watch?v=dFp_b5DPIIo,e64b145c3e739f85359aabe2630cd7081cb268d09c9a709130c203a5fdecd8d2,"Shawn Mendes, Camila Cabello - Señorita (Lyrics) Letra",USUM71911283
157,Let Me Entertain You,Robbie Williams,1997,https://www.youtube.com/watch?v=bYbUTJqLFUk,3393d4fff43fb3a7a70c8d5b9afca42c10fb58c32c111a2b167e45f5711c166b,Robbie Williams - Let Me Entertain You - 1997,GBAYE9701083
158,Need You Tonight,INXS,1988,https://www.youtube.com/watch?v=F93ywiGMDnQ,edff224d66f53842e1a705f163be43c1e648d5bb0c2221eedd767050f83f9e14,INXS - Need You Tonight (Official Music Video),AUWC41010228
159,Cum on Feel the Noize,Slade,1973,https://www.youtube.com/watch?v=FqAJ1ckyjvw,bcde6c4c64004d895f9d8036a3218a09a63392f8653ec44911dfac7c0066fc86,Slade - Cum On Feel The Noize (Official Visualizer),GBC267300010
160,"Take Me Home, Country Roads",John Denver,1971,https://www.youtube.com/watch?v=1vrEljMfXYo,12189980b5cb3892ddc58dd9f99429d1f43e82bf0a901c7259e2a3c3a0e21b32,"John Denver - Take Me Home, Country Roads (Official Audio)",USRC11100481
161,Sweet Home Alabama,Lynyrd Skynyrd,1974,https://www.youtube.com/watch?v=-p8GXZcdrIk,1f32ef46f022e84805900662d99778f2c832f73e1991d3c094b5b9520b2c24a9,Lynyrd Skynyrd - Sweet Home Alabama (Lyric Video),USMC17446153
162,You Make Me Feel (Mighty Real),Sylvester,1978,https://www.youtube.com/watch?v=gD6cPE2BHic,342aeb52712976eff0c0c8216e4bb5ebc85c698f9c61dcfb245ca2dbe0f37a1d,Sylvester - You Make Me Feel (Mighty Real),USC4R2002968
163,The Whole of the Moon,The Waterboys,1985,https://www.youtube.com/watch?v=0eL-jEV_RKM,8eca633bd662692b0cbc8322abbe32af3632727d4edc13592c21f83b52043538,The Waterboys - The Whole of the Moon (Official Lyric Video),GBAYK0400026
164,Little Red Corvette,Prince,1983,https://www.youtube.com/watch?v=v0KpfrJE4zw,707b777ab69df484cedd49d896954a9a427c51f93233f36c8fcad467e2ac734f,Prince - Little Red Corvette (Official Music Video),USRH11902852
165,Manic Monday,The Bangles,1986,https://www.youtube.com/watch?v=SsmVgoXDq2w,b66a4a1d6b78d7b0cf71295259c454daa5985fc8c9a8a3e7caef64160a074f02,The Bangles - Manic Monday (Official Video),USSM10017495
166,"Girl, You'll Be A Woman Soon",Neil Diamond,1967,https://www.youtube.com/watch?v=K_fZCD93LzQ,c88a0cc27784a48456a0f03c67bd60de8b308250165b86371c4c5cb354e61c15,"Girl, You'll Be A Woman Soon",USUM72221249
167,American Boy,Estelle,2008,https://www.youtube.com/watch?v=UaJeiY2OjZo,62220ad7e00f6423e46fb11a6a4db77f64685f0ba3232bbd7065e7e6ca0a2606,Estelle   American Boy Feat  Kanye West Video,USAT20706210
168,Belfast Child,Simple Minds,1989,https://www.youtube.com/watch?v=7vhhTvcLoRw,3df759929559c7771901bd2aef7f41f4c6eec810a2d072730a8f386c600e2252,Simple Minds - Belfast Child,GBAAA0200654
169,Waterfalls,TLC,1995,https://www.youtube.com/watch?v=8WEtxJ4-sh4,10d677337a6ce76dc3ed79f1664aa645ecae4deb0f6ee005ddd0736ed40ab912,TLC - Waterfalls (Official HD Video),USLF29400133
170,Somebody That I Used to Know,Gotye,2011,https://www.youtube.com/watch?v=2FZZK8gBBOI,ede2c12c46487b460488aacfaa215cd4785f16b2da66b9434b3df57b38146fcd,Gotye - Somebody That I Used to Know (2015 Remaster),AUZS21100040
171,Poker Face,Lady Gaga,2008,https://www.youtube.com/watch?v=bESGLojNYSo,7ab456a6e035796c5935d3b39de0948e5db928560a29f22e28d36c5375548ec5,Lady Gaga - Poker Face (Official Music Video),USUM70824409
172,Girl You Know It's True,Milli Vanilli,1988,https://www.youtube.com/watch?v=RdSmokR0Enk,7f9231d2066463800dee1d5d5914676488033a4371f94ebb2ed4f511f09d1795,Milli Vanilli - Girl You Know It's True,DEC738800004
173,Disco Inferno,The Trammps,1976,https://www.youtube.com/watch?v=A_sY2rjxq6M,308528fe61a470af75c6fd5bb2c2b67f6e122075dda7798542db953b7b67ea28,The Trammps - Disco Inferno,USAT27600009
174,Haven't Met You Yet,Michael Bublé,2009,https://www.youtube.com/watch?v=rqthwCypho4,e575f73d3ab2b125f5628d9326e2069d16adfbd03f940bde30c7f05c0d09c0ab,Michael Bublé - Haven't Met You Yet,USRE10901437
175,You Sexy Thing,Hot Chocolate,1975,https://www.youtube.com/watch?v=iD4ympXPrWs,81dc557e3d6e9643fff65bc5a67b4854f88611d8c54672f64c35f02575085692,You Sexy Thing,GBAYE7500013
176,No Woman No Cry,Bob Marley & The Wailers,1974,https://www.youtube.com/watch?v=pHlSE9j5FGY,5f19d9b281f9f139f5c919a87163a8e8098176ca24ac4c832f78d99920c5f010,Bob Marley - No Women No Cry (Original),GBAAN7490002
177,Savage,Megan Thee Stallion,2020,https://www.youtube.com/watch?v=lkQ6uHr0TQE,93252054c100756c2e2e09d701348e4453431c7fca0c6735ab946d3c7729cde6,Megan Thee Stallion - Savage [Animated Video],QMCE32000097
178,Stop,Spice Girls,1997,https://www.youtube.com/watch?v=jlh9JKRGQaQ,7e9d40a9d1ca7b5057e90cf47b314a76de04aca2822434e1ed826f61e3e74977,Spice Girls - Stop (Lyrics),GBAAA9710053
179,Where Is The Love?,Black Eyed Peas,2003,https://www.youtube.com/watch?v=WpYeekQkAdc,7d525252e243160c6d1d9a46fc9173106c0cab201bcaa01ed6daa322c2ea8b36,The Black Eyed Peas - Where Is The Love? (Official Music Video),USIR10311862
180,I Will Wait,Mumford & Sons,2012,https://www.youtube.com/watch?v=Vo7FNkltu28,d8be108e355bf096495b1a5b302e8a23345c8a20b530d037690047f43ec42060,I Will Wait,GBUM71204769
181,Firework,Katy Perry,2010,https://www.youtube.com/watch?v=KSbwHzlcgs8,1bd364b9639fb92cbff927cf1df84471f84f766c5c352e5d6ec8fbddb1374de6,Katy Perry - Firework (Lyrics),USCA21001262
182,Barbie Girl,Aqua,1997,https://www.youtube.com/watch?v=ZyhrYis509A,1a62670bc099a1b161d7e2550833104ea4aa803b2c0a058076bbe82372565281,Aqua - Barbie Girl (Official Music Video),DKBKA9700403
183,This Is The Life,Amy Macdonald,2007,https://www.youtube.com/watch?v=iRYvuS9OxdA,db7e6cc2f37b99db9e73bdfa39a773d340c02bfbb8b86ed12be10767ff6af604,Amy Macdonald - This is the Life,GBUM70607840
184,Get Lucky (feat. Pharrell Williams and Nile Rodgers),Daft Punk,2013,https://www.youtube.com/watch?v=CCHdMIEGaaM,7dc8fb80573f5c2fdefefafd7d63ea004f9ce14c2871f488a2f6cf5435ec6ec8,Daft Punk - Get Lucky (Official Video) feat. Pharrell Williams and Nile Rodgers,USQX91300108
185,Ice Ice Baby,Vanilla Ice,1990,https://www.youtube.com/watch?v=rog8ou-ZepE,16415a1a9c3ba4beccefdba33e9bd6b8c78a728e47c0e7360d586c0dd9431e68,Vanilla Ice - Ice Ice Baby (Official Music Video),USSB29000129
186,Kingston Town,UB40,1989,https://www.youtube.com/watch?v=2UOY1JeFvAw,e7c667d8ebdc1e73211b1b7c378562005529af8bcff17a45f1a072475aef8c4f,Kingston Town (Remastered),GBAAA8900032
187,Candy Shop,50 Cent,2005,https://www.youtube.com/watch?v=SRcnnId15BA,ef646a00969ec014c52bfc530e54f13fa37b6cadf44ca74e2cbfb72f02c6c5f1,50 Cent - Candy Shop (Official Music Video) ft. Olivia,USIR10500072
188,Fallin',Alicia Keys,2001,https://www.youtube.com/watch?v=Urdlvw0SSEc,77a24b17619093736abc0ba771cc55b41c4e24ce81d4491eba2e8f8854d2b4b8,Alicia Keys - Fallin' (Official HD Video),USJAY0100057
189,Let It Be,The Beatles,1970,https://www.youtube.com/watch?v=QDYfEBY9NM4,5f5855eebb574ab6ec7a8af0d1fd494ba2435a62a040419d091498dbc6f4119f,Let It Be (Remastered 2009),GBAYE0601713
190,"I Can't Help Myself (Sugar Pie, Honey Bunch)",Four Tops,1965,https://www.youtube.com/watch?v=8Jtokmp8zoE,e9e04ed564d330aaa27d0fd7a7b9a1a1fd1339277fdef9bf4fad6ede1aac1479,"I Can't Help Myself (Sugar Pie, Honey Bunch)",USMO16582593
191,Boombastic,Shaggy,1995,https://www.youtube.com/watch?v=TeNjhglXm6w,0c543049d26185aadc9cb0e20453eb6cf9bf35ac958aefdf837483f4acc5aea5,Boombastic,GBAAA9500003
192,Losing My Religion,R.E.M.,1991,https://www.youtube.com/watch?v=Efa6BAWPm9o,f7fc45e66cec0d6a397afbae5c52e99456561dbe5b8ae82783fc98ed4641b706,Losing My Religion,USC4R1605373
193,Moves Like Jagger,Maroon 5,2010,https://www.youtube.com/watch?v=iEPTlhBmwRg,4c72ea412d433ab457df6906a1caca243bff783c59dca35482ebf98980378ce9,Maroon 5 - Moves Like Jagger ft. Christina Aguilera (Official Music Video) ft. C,USUM71109132
194,All About That Bass,Meghan Trainor,2014,https://www.youtube.com/watch?v=Fccz4gz5erM,980c4ce5e76d55774aa033e12c09495a96c34cacef1e69b85ea1ae1beff83a2b,All About That Bass,USSM11401317
195,Toxic,Britney Spears,2003,https://www.youtube.com/watch?v=LOZuxwVk7TU,24041447d18f403a55a6c3a9be5b29de30b349359add72c0d60c77df4efaebca,Britney Spears - Toxic (Official HD Video),USJI10301005
196,We R Who We R,Kesha,2010,https://www.youtube.com/watch?v=tCkGsyOYDMI,2117dcf0bb80ee830583079366c3eb3b702c10d6b7df7360ffd72afbe69a5d9e,We R Who We R,USRC11000862
197,Work It,Missy Elliott,2002,https://www.youtube.com/watch?v=jgMOeRzntGA,ccb4e34c8fc1be3eb5e133617d9b61f2aa258cc7891e4eb881de977ba6eda57f,Missy Elliott - Work It (Official Video) l Throwback Thursday,USEE10240730
198,Summer,Calvin Harris,2014,https://www.youtube.com/watch?v=ebXbLfLACGM,467b27bc7ba6d32c86dab28e81cf01d03239543b538ff5bcb6f7cc52b711d252,Calvin Harris - Summer (Official Video),GBARL1400296
199,Karma Chameleon,Culture Club,1983,https://www.youtube.com/watch?v=JFvXvV0oZIo,5e606ecc0b6492fba002d1529acbf7d65e46daf35a404a5e7f5b4088a0bebad9,Culture Club - Karma Chameleon (lyrics),GBAAA0201011
200,Smoke Gets In Your Eyes,The Platters,1958,https://www.youtube.com/watch?v=vfBboBz3yoc,f3027cb47a1fba899cd1e6f52d3a1ece19f95d33721ac72f351c574f3b4abbd4,The Platters - Smoke Get In Your Eyes - Lyrics,USPR39500165
201,Wonderwall,Oasis,1995,https://www.youtube.com/watch?v=bx1Bh8ZvH84,b6a62577e27dc43b094b65ec176b777a1290181d402c6bb87aaa8d42f80ef0e6,Oasis - Wonderwall (Official Video),GBAAW9500189
202,Purple Rain,Prince,1984,https://www.youtube.com/watch?v=GaJcBJQi7bY,0d52376fb278e30bb477c3411271d7b09482663aa21e36cf475e275437f36991,Prince & The Revolution - Purple Rain (Official Video)_ HD (Digitally Remastered,USWB10001880
203,Work,Rihanna,2016,https://www.youtube.com/watch?v=xizkel_Jrdo,937972e041ff93d4e1a212630dae1d72db4e58fb2134a30c7948388fdfbbc708,Rihanna - Work ft. Drake,QM5FT1600116
204,Orinoco Flow,Enya,1988,https://www.youtube.com/watch?v=LTrk4X9ACtw,49fae4bfea7dded4e75dfa09280423e3da4e6a18f11aeabc4da10d68ec8ed594,Enya - Orinoco Flow (Official 4K Music Video),GBAHT8802584
