Card#,Title,Artist,Year,URL,Hashed Info,Youtube-Title,ISRC
205,Walk Of Life,Dire Straits,1985,https://www.youtube.com/watch?v=h2a20YL5mvg,bce795d9e3b5a6481c1c88a335a66fbb60fd5c99990d80647461e22a2854de7e,Dire Straits - Walk of Life (Official Audio),GBF088500675
206,Runaway (U & I),Galantis,2015,https://www.youtube.com/watch?v=n_446eZFANI,25ff8fb93322844b31961747c66587f8a4e271bd5bc37ecc9799bf37432773f0,Galantis - Runaway (U & I) [ Lyrics ],USAT21404265
207,Hit the Road Jack,Ray Charles,1961,https://www.youtube.com/watch?v=SrnWp5O0DEs,efcd9228c7f1f21175cdae940170a41aa8edbb3046c73ec665fefc98cb01f37a,Hit the Road Jack,FR6V81229417
208,Wannabe,Spice Girls,1996,https://www.youtube.com/watch?v=gJLIiF15wjQ,b87ecb80f4b003a1956765fc48b1e51711abcf0747c913e72b3e7432fa2435e9,Spice Girls - Wannabe (Official Music Video),GBAAA9600008
209,MMMBop,Hanson,1997,https://www.youtube.com/watch?v=NHozn0YXAeE,870761c4706645cea35284f13811944b569531cfbe8d022fdd737eaee64209cd,Hanson - MMMBop (Official Music Video),USMR19786993
210,I Walk The Line,Johnny Cash,1956,https://www.youtube.com/watch?v=jh169rVMveA,26f097f5b99fb35261f51de50128f711ff050e434fd5b56e711dfa80740abea8,Johnny Cash - I Walk the Line (Live in Denmark),USSE60070039
211,Love Is All Around,Wet Wet Wet,1994,https://www.youtube.com/watch?v=h3gEkwhdXUE,55f3fa202a625136847639c7f69c17889a643c3196d19941e7b812a92849b77d,Wet Wet Wet - Love Is All Around,GBF089400173
212,Under the Bridge,Red Hot Chili Peppers,1991,https://www.youtube.com/watch?v=GLvohMXgcBo,0e49a9153d69eaf48a351487d70e5ef54902a5b31ffbed0df6bebb6c81cf4fc3,Red Hot Chili Peppers - Under The Bridge [Official Music Video],USWB19901576
213,If You Had My Love,Jennifer Lopez,1999,https://www.youtube.com/watch?v=tT5g7I-Itc8,bf5fa0d70d2072a84200757a86bb74a537d8c210936cb651f9ed13dc433879dd,If You Had My Love,USSM19900608
214,I Bet You Look Good On The Dancefloor,Arctic Monkeys,2006,https://www.youtube.com/watch?v=pK7egZaT3hs,a8a33518fb5fadc373e81cbe18bd72fe264ab9764472f44ee2f613561a521dbe,Arctic Monkeys - I Bet You Look Good On The Dancefloor (Official Video),GBCEL0501181
215,Sk8er Boi,Avril Lavigne,2002,https://www.youtube.com/watch?v=TIy3n2b7V9k,59dfcb42ed4d9d3ec779a09271ae3887d703661532424322f0863c2b95dda6d0,Avril Lavigne - Sk8er Boi (Official Video),USAR10200229
216,West End Girls,Pet Shop Boys,1986,https://www.youtube.com/watch?v=U-5A2ypuSLw,d864fd53cd67dd08be1da998d69032cd20f8d10971420518a14ee62fc93800ab,West End Girls (2018 Remaster),GBAYE1700763
217,(I've Had) The Time of My Life,Bill Medley,1987,https://www.youtube.com/watch?v=4BQLE_RrTSU,e64a7fa9c67ae33d4af3e5dd729884adb406a0d38fa58c84228edcf437ee2cd4,"Bill Medley, Jennifer Warnes - (I've Had) The Time Of My Life (Official HD Video",USRC10300895
218,Ironic,Alanis Morissette,1995,https://www.youtube.com/watch?v=H4bIXVTsJck,edbbf31f6637a555323e85ce5cf29c1e7df959471f38ac612020b712ef39ae93,Ironic,USMV21500010
219,Return of the Mack,Mark Morrison,1996,https://www.youtube.com/watch?v=1ZfjB5P7RS0,c04bc92d6089df2815a66219eb1bd1dbd8297d76ea8ff90ccec606446555fb32,Return of the Mack,GBAHT0200668
220,The Hustle,Van McCoy,1975,https://www.youtube.com/watch?v=SFzMs2SN--s,79924af33f66477dbbb36f46c7ab117ee17f6fc3e51c0c8810d3c40bbe588054,Van McCoy - The Hustle (Official Music Video) [HD],USAR49911014
221,Shout,Tears For Fears,1984,https://www.youtube.com/watch?v=Ye7FKc1JQe4,5367d47b39573af9f2e13c6180ed5246511870d3da1caf74d0d548cb3b517ff3,Tears For Fears - Shout (Official Music Video),GBF088490125
222,Viva La Vida,Coldplay,2008,https://www.youtube.com/watch?v=y4zdDXPYo0I,c51e4323985c8a3d56c48972067a11b3591873ce7ddbd3c9b053d0dff76badba,Coldplay - Viva la Vida (Lyrics),GBAYE0800265
223,"Oh, Pretty Woman",Roy Orbison,1964,https://www.youtube.com/watch?v=ozrvHWkG5B8,db341719ce5496ec84ec294e54ecc36061467937badde405e9ff57e661683bd1,Roy Orbison - Oh_ Pretty Woman (1964),USSM16401425
224,What Is Love,Haddaway,1993,https://www.youtube.com/watch?v=OFNrN_6Ta5I,827ba58bccddc641baaabcc950b2ccfcfc0d49be4464e795bd430f93773af23c,Haddaway - What is Love (Audio),DEA410500401
225,Dancing in the Moonlight,Toploader,2000,https://www.youtube.com/watch?v=0yBnIUX0QAE,c0ce6fe7770b0624c88a2f33c505e12079fadf40a9f4bcf565ee7694ef4ac3c8,Toploader - Dancing in the Moonlight (Official Video),GBBBL9902165
226,You Can Call Me Al,Paul Simon,1986,https://www.youtube.com/watch?v=uq-gYOrU8bA,6bd0ccc877db5b667095c448b38e7867267d0dc9ff19dd2a6b564cba7b4d201a,Paul Simon - You Can Call Me Al (Official Video),USSM11002274
227,I Got You (I Feel Good),James Brown & The Famous Flames,1965,https://www.youtube.com/watch?v=pTdihu-mp90,af2e267a8f2475fb0278196a159630d2ab4f4b49f7f4144cf3612a2bc05351e7,James Brown - I Got You (I Feel Good) (Visualizer),USF066625050
228,I Heard It Through The Grapevine,Marvin Gaye,1968,https://www.youtube.com/watch?v=VWG3npfEoHo,9623f7e2f5923c87c0fd9ae2ac0ebd175fbc53f21ad2e7e862ff1619a126b295,I Heard It Through The Grapevine,USMO19582697
229,Someone Like You,Adele,2011,https://www.youtube.com/watch?v=hLQl3WQQoQ0,c746d56530d313e55bdb9d01823497d812f6ace438177bc0d21cc1f43ee412da,Adele - Someone Like You (Official Music Video),GBBKS1000351
230,Twist And Shout,The Isley Brothers,1961,https://www.youtube.com/watch?v=cTaqn8_gMR0,0aa2680965505bb182e9e058282757093c53eb5326e7d89364c6db085498675c,Isley Brothers - Twist and Shout,USACU0500314
231,Self Esteem,The Offspring,1994,https://www.youtube.com/watch?v=EtNZnhxWLHo,20f571ce5827517f706f5321fc4f8f304f44a1792f92b170bdfba78429ebd83f,Self Esteem,USEP40312208
232,Stronger,Kanye West,2007,https://www.youtube.com/watch?v=PsO6ZnUZI0g,41deb56c601fb70af1442aecb17f568010ce795de4adf8a303f4ce532ac81765,Kanye West - Stronger,USUM70741299
233,Under Pressure,Queen,1981,https://www.youtube.com/watch?v=nbwn21TU4ec,c77e0f7b264af5fbf74d4e861306cfe047fcf918f106fed975fb86f1c3235d4e,Under Pressure (2017 Remaster),GBUM71029622
234,Survivor,Destiny's Child,2001,https://www.youtube.com/watch?v=lXAdAa4ZuuY,c10ed5e5e7946f8c88a2eb1183c652e944771738fbd04ff62f8332acada07a99,Survivor - Destiny's Child (Lyrics) #/#/,USSM10019326
235,Celebration,Kool & The Gang,1980,https://www.youtube.com/watch?v=3GwjfUFyY6M,365321221854c653056621b16001b1c123b168ff2e003791e971a1d7d69f0d1b,Kool & The Gang - Celebration,USPR38007190
236,"Hey, Soul Sister",Train,2009,https://www.youtube.com/watch?v=kVpv8-5XWOI,2e631b35f67c4675ccfc7b47189974ec12e0c3964cc47b6abadc5ffdab34024b,"Train - Hey, Soul Sister (Official Video)",USSM10904113
237,Baggy Trousers,Madness,1980,https://www.youtube.com/watch?v=Dc3AovUZgvo,1d708e0c47792f571cdc6f17473203ee4ba758517cf40db29a60dd7badf2f499,Madness - Baggy Trousers (Official 4K Video),GB7GZ0900026
238,Jolene,Dolly Parton,1973,https://www.youtube.com/watch?v=Ixrje2rXLMA,280999dd31c616447d892337cceb0ec01988f74f8414a3c96a55a55815493648,Dolly Parton - Jolene (Audio),USRN19600096
239,Firestarter,The Prodigy,1997,https://www.youtube.com/watch?v=wmin5WkOuPw,9cebfa4ed64c67da9742951f21ddce241b5089fe1e0d206a77c5c76a8eb3c738,The Prodigy - Firestarter (Official Video),GBBKS9700080
240,Surfin' U.S.A. (Mono),The Beach Boys,1963,https://www.youtube.com/watch?v=enlOHxQ0tb4,9b705eb8215f17ca52d80a46433ff806004311b97b7d0c14c8e6c354a9757ce9,The Beach Boys - Surfin' U.S.A. (Lyric Video),USCA21201943
241,Crazy,Seal,1991,https://www.youtube.com/watch?v=4Fc67yQsPqQ,c069985f5b52a99dc9519bb5d93bb586d386c8fc4f32f43ba3fa9f97b9cade18,Seal - Crazy (Official Music Video) [HD],USWB19000051
242,Smile,Lily Allen,2006,https://www.youtube.com/watch?v=0WxDrVUrSvI,497430102bebd1c72a469c34c643aba52552edfbf5810ccea7e1528c82d3c7e7,Lily Allen | Smile (Official Video),GBAYE0600634
243,Should I Stay or Should I Go,The Clash,1982,https://www.youtube.com/watch?v=xMaE6toi4mk,057051e7ea5b594d305a1aaa949bca4032c37ef500a915b013bbfb330392cd34,The Clash - Should I Stay or Should I Go (Official Video),GBARL1200670
244,Dilemma (feat. Kelly Rowland),Nelly,2002,https://www.youtube.com/watch?v=8WYHDfJDPDc,25766dcd07418cae7a88f380174b1a117c4d71d3a9725222a064f5bdbc9c9932,Nelly - Dilemma (Official Music Video) ft. Kelly Rowland,USSM10211190
245,(We're Gonna) Rock Around The Clock,Bill Haley & His Comets,1954,https://www.youtube.com/watch?v=_hXxX7ymRJc,c035c288604e5db7bddb2f1bd74ca77196f893a075897ca49315afcee7b343d3,Bill Haley & His Comets - Rock Around The Clock [Official Music Video],USMC15486163
246,Hips Don't Lie (feat. Wyclef Jean),Shakira,2005,https://www.youtube.com/watch?v=nOj6d-HOw2w,f5f4f57fc918815f33e8cc618fc63cfcf854eb957cf96ff4f78c42eb67d26f6d,Hips Don't Lie,USSM10600677
247,Bad Habits,Ed Sheeran,2021,https://www.youtube.com/watch?v=HeOpRzcqKrE,76d22539d939804835a0577ed94efb3652305f30c5816424db9a6234c83d7648,Ed Sheeran - Bad Habits [Official Lyric Video],GBAHS2100318
248,The Wanderer,Dion,1961,https://www.youtube.com/watch?v=SbYa7NBYyRc,30f85eb0e4d108a63a7f71beaf20508c7e1a47526a3c3c49f7c67c19f3a1e1dd,The Wanderer,USLA18800001
249,It's My Life,Bon Jovi,2000,https://www.youtube.com/watch?v=VyZeqzWvR7w,58ed8b8fc9fbc58374e0f4d76908e97436f4db341a1197b6f05a215f8b0bbbb4,It's My Life - Bon Jovi (Lyrics) #/#/,USIR20000145
250,Everywhere,Fleetwood Mac,1987,https://www.youtube.com/watch?v=YF1R0hc5Q2I,731d94dc636460c5ceadbe182c618adab30f58f7c56292800a4c1bee1ce2a822,Fleetwood Mac - Everywhere (Official Music Video) [HD],USRH11602189
251,Family Affair,Mary J. Blige,2001,https://www.youtube.com/watch?v=1wh_UYUA0oA,5c67cfba23f77071920169182429dc7b28dad405ba2a0ff42428fbd6d6a67890,Mary J. Blige - Family Affair (Lyrics),USMC10111369
252,Heaven,Bryan Adams,1984,https://www.youtube.com/watch?v=vf3zFvcKQkw,56449b2bbcaed2fe4393da7f300fd87afae5d325c74ae2b8361a7a5ecd26d2d6,Bryan Adams - Heaven (Classic Version),USAM18490004
253,Stay,The Kid LAROI & Justin Bieber,2022,https://www.youtube.com/watch?v=kTJczUoc26U,5c15eeb223362a3bb6c32c6c6e86351f6d8fe6271809acdcd09c76a91b58158f,The Kid LAROI; Justin Bieber - STAY (Official Video),USSM12103949
254,Head & Heart (feat. MNEK),Joel Corry,2020,https://www.youtube.com/watch?v=CRuOOxF-ENQ,803b7f8dade1908a278d67572ddf81dbf27fda4c5df79e2bc1a203fe47bc9b41,Joel Corry x MNEK - Head & Heart [Official Video],UK4ZF2000305
255,Waterloo Sunset,The Kinks,1967,https://www.youtube.com/watch?v=N_MqfF0WBsU,f308e52a86cc5a3a51e34bd1f95de23975b2efe45172e134d0d085828e3356e9,The Kinks - Waterloo Sunset (Official Audio),GBAJE6700003
256,Zombie,The Cranberries,1994,https://www.youtube.com/watch?v=8sM-rm4lFZg,88ca0e4f66be807932f0a51348a8e36831d36649bddf70f2122d10c84752b008,Zombie - The Cranberries (Lyrics) #/#/,USIR29400443
257,Someone You Loved,Lewis Capaldi,2018,https://www.youtube.com/watch?v=FGGo8LFmbjs,2592d79ae1cada12e3d5aa1bc10080cd9e30cdb1b50c97cddfc63cee116589ea,Lewis Capaldi - Someone You Loved (Lyrics),DEUM71807062
258,Africa,TOTO,1982,https://www.youtube.com/watch?v=FTQbiNvZqaY,7bca89f29ffc2a3f692285af89d200b2ad045e02c99ff4e75cceb8f4864b93f0,Toto - Africa (Official HD Video),USSM19801941
259,Crazy,Gnarls Barkley,2006,https://www.youtube.com/watch?v=gFtjckFWRZM,43b6bda20187deca21ffeea81acd8204a1540bed729dbf07a97819d4705865cd,Crazy,USAT20611041
260,"Signed, Sealed, Delivered (I'm Yours)",Stevie Wonder,1970,https://www.youtube.com/watch?v=inXC_lab-34,e4a15e7d4c4e7bd084da77d8f797be37ebcf2f8a9794b46d1ab635ed4610ecf2,"Stevie Wonder- Signed, Sealed, Delivered, I'm Yours",USMO17082643
261,I've Got a Woman,Ray Charles,1954,https://www.youtube.com/watch?v=CnI_LuCJ4Ek,4a3b10b8c782f28d75ebcc4af005b5dda33a73894842ad89e4880b350aa192bd,Ray Charles - I got a woman,USAT29902160
262,Black Hole Sun,Soundgarden,1994,https://www.youtube.com/watch?v=3mbBbFH9fAg,4b8f5665d4f3bbc43eb060f521db4aa14e31a9469696dee7ba323b2a3593bdba,Soundgarden - Black Hole Sun,USAM19400007
263,Reach,S Club,2000,https://www.youtube.com/watch?v=50kP4S0peAs,be6b949aa72310c60a91590be881394da55bd42442814dc3267a2756d715abb8,S Club - Reach,GBCVL9900031
264,Feel,Robbie Williams,2002,https://www.youtube.com/watch?v=eK_tpyqtnsg,794b88f42bf45128f7a5881cde556a1594d12579b611827f2bb76222825b6802,Feel,GBFFG0200002
265,Let's Dance,David Bowie,1983,https://www.youtube.com/watch?v=VbD_kBJc_gI,c50ab2f53760cb85e53d65821631d09fd2f269246796fea1029947103ae64af9,David Bowie - Let's Dance (Official Video) [HD],USJT11700482
266,Because of You,Kelly Clarkson,2005,https://www.youtube.com/watch?v=Ra-Om7UMSJc,aec78f643cb0750924dd3d5d8c0e98b4058e46c8323ff8e55f1dc242525c2390,Kelly Clarkson - Because Of You (VIDEO),GBCTA0400265
267,In Da Club,50 Cent,2003,https://www.youtube.com/watch?v=5qm8PH4xAss,f1ed46008366744d97c86cfe07b6c4ddd59afa27d9052a8ecfac6284019f3fb7,50 Cent - In Da Club (Official Music Video),USIR10300033
268,Watermelon Sugar,Harry Styles,2020,https://www.youtube.com/watch?v=7-x3uD5z1bQ,0c5e3eb3dd6ed1892f1e997459ba315bee9cadcd129279c678665c9a629473ef,Harry Styles - Watermelon Sugar (Official Audio),USSM11912587
269,Strangers In The Night,Frank Sinatra,1966,https://www.youtube.com/watch?v=BTOeRwIUnG0,b3d2173db28a1b63912434a443ea13383812fdac01b19c3bc9aec893c31db3b7,Strangers In The Night,USRH10800935
270,Light My Fire,The Doors,1967,https://www.youtube.com/watch?v=qoX6AKuYWL8,06c8c7fa32ab3bf7d38e9fd97d13e2ccc0d6d64e6c087f6efecfc0f0d50b60db,Light My Fire (2017 Remaster),USEE19900203
271,Star Girl,McFly,2006,https://www.youtube.com/watch?v=w9tO3H_4sjo,4cf81718a0418ccdea58c9d621e7b8e8e9ace42d7d2964febd2744f15a8bae40,Star Girl,GBUM70603990
272,Start Me Up,The Rolling Stones,1981,https://www.youtube.com/watch?v=ZzlgJ-SfKYE,bc40410878eb5e1c2e82fc9015ed230de97fd95c8a1eb94c9755ecf9f70f900a,Rolling Stones-start me up,GBUM70909474
273,Life on Mars?,David Bowie,1971,https://www.youtube.com/watch?v=AZKcl4-tcuo,9aa92ff28962d008cff7d7f2dea0ff5058ffe1d2c111d5734c99a61ebff040ff,David Bowie - Life On Mars? (Official Video),USJT19900030
274,Sweet Caroline,Neil Diamond,1969,https://www.youtube.com/watch?v=4F_RCWVoL4s,691b159034acb0d981b7df767b849065a7110030fc85650c388095d5b76a1ae1,Neil Diamond - Sweet Caroline (Audio),USMC16991138
275,Baker Street,Gerry Rafferty,1978,https://www.youtube.com/watch?v=Fo6aKnRnBxM,f21095d4fc933d4af72337edb7d621c68f7dd4cd824b2091735a6e008f2ecd22,Gerry Rafferty - Baker Street (Official Video),GBAYE7800619
276,Walk This Way,Aerosmith,1975,https://www.youtube.com/watch?v=4c8O2n1Gfto,707ae4aa5082aa8e2ea38e1a4760c58c6bbce82e4c8a0a07079b849daf4c75a7,Aerosmith - Walk This Way (Audio),USSM19906481
277,Club Foot,Kasabian,2004,https://www.youtube.com/watch?v=EzXf-lOXsn4,8cfdf63e60b53238c6dda70fb4414100ac5a31db18472f2333a7c149c9eb2f01,Club Foot (Edit),GBARL0400705
278,Wheel Of Fortune,Kay Starr,1952,https://www.youtube.com/watch?v=OeIce5NsWKk,69bbca11660a5c6b616ffd83eb99b309e5562517c6847898a12e2926f76b2160,Kay Starr - Wheel Of Fortune 1952,USCA29000230
279,The Joker,Steve Miller Band,1974,https://www.youtube.com/watch?v=q3mfENm6VJc,7ea81465ea1c697f8b29b7db65b9524adfcf2c6a454c3fb10319d444eddbd465,The Joker,USCA29100532
280,"December, 1963 (Oh What a Night!)",The Four Seasons,1975,https://www.youtube.com/watch?v=mTUhnIY3oRM,0b2cdf8c60463402da9aa2fe7a7f92cbdfa31a42b04723609c04952e48a42015,"Frankie Valli & The Four Seasons - December, 1963 (Oh, What a Night) (Official M",USRH10175221
281,Piano Man,Billy Joel,1973,https://www.youtube.com/watch?v=QwVjTlTdIDQ,a2aad168e6f73e9acd0d451f7fad95e07a6f9f02181410eb3a7a8f6eb5eed344,Billy Joel - Piano Man (Audio),USSM17300504
282,I Like You (A Happier Song) (with Doja Cat),Post Malone,2022,https://www.youtube.com/watch?v=7aekxC_monc,8d8d75f8c0b0aef71534ec72fd9d2dee6671ffacd96c151c00d01f0eb1c3ba67,Post Malone - I Like You (A Happier Song) w. Doja Cat [Official Music Video],USUM72208023
283,HUMBLE.,Kendrick Lamar,2017,https://www.youtube.com/watch?v=tvTRZJ-4EyI,ed9c5657163dcbf6456519f0271258fb1d768def98375a2f279dea8a621d7409,Kendrick Lamar - HUMBLE.,USUM71703085
284,"Rocket Man (I Think It's Going To Be A Long, Long Time)",Elton John,1972,https://www.youtube.com/watch?v=DtVBCG6ThDk,f007231858b97664677acf57bd39c62ef6bdd260a8f801295f9f3a7a3061a272,Elton John - Rocket Man (Official Music Video),GBAMB7200006
285,Price Tag,Jessie J,2011,https://www.youtube.com/watch?v=wukKxuxKZMU,fd0e0b122db9b884fb334ac184741951e608c8f32c0a7e8b3399837954178876,Price Tag - Jessie J (Lyrics) #/#/,USUM71029357
286,Lust For Life,Iggy Pop,1977,https://www.youtube.com/watch?v=jQvUBf5l7Vw,a7d364cc2465f0813c536d889903f062a3cfad68bf2abfc218abde5cec04bfe1,Iggy Pop - Lust For Life,USTM39200001
287,Umbrella,Rihanna,2007,https://www.youtube.com/watch?v=CvBfHwUxHIk,d768184995db922d222e11cd5d244add75e75e88986ad570056a90bdf309a8d4,Rihanna - Umbrella (Orange Version) (Official Music Video) ft. JAY-Z,USUM70736771
288,Jump Around,House Of Pain,1992,https://www.youtube.com/watch?v=jrL_LzX5wv4,1bfd392ac8ae843e00ce1c17c8d288de95faec6c51e361a3b74cfc453cfd7252,House of Pain - Jump Around (Official 4K Music Video),USTB10300119
289,Take A Chance On Me,ABBA,1978,https://www.youtube.com/watch?v=-crgQGdpZR0,1035bef5fd3633f480b7684b19cfad47d1d1d757103c7c0e2d08116bb792e3a4,ABBA - Take A Chance On Me (Official Music Video),SEAYD7702020
290,Levitating,Dua Lipa,2020,https://www.youtube.com/watch?v=TUVcZfQe-Kw,c7a8b1dad16259e14c2e4588350e0b8fd45d335d898eade2fbf57fe63fbb0e6a,Dua Lipa - Levitating Featuring DaBaby (Official Music Video),GBAHT1901299
291,Symphony (feat. Zara Larsson),Clean Bandit,2018,https://www.youtube.com/watch?v=6uBBR6_5mQo,84e26cc096c35d26b08b745c346fb7981b21409031f6be7b2a5e4e6ef38c198b,Clean Bandit - Symphony (feat. Zara Larsson) [Official Music Video],GBAHS1700199
292,Shotgun,George Ezra,2018,https://www.youtube.com/watch?v=aAiVsqfbn5g,a117101193ac06c75149e021032816b1c3ab9404aba7058ef4eec58d3b94bb65,George Ezra - Shotgun (Official Video),GBARL1701372
293,Sex on Fire,Kings of Leon,2008,https://www.youtube.com/watch?v=RF0HhrwIwp0,c8dd0bec972f5e5439f4337f26b5bb59971c6f79d3580d5172345a1e9a94691c,Kings Of Leon - Sex on Fire (Official Video),USRC10800300
294,Waka Waka,Shakira,2010,https://youtu.be/pRpeEdMmmQ0?t=12,7d869d04671b2337a1fe45f42046e5cebaad9e27ded35a9a30850337456eada9,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup(TM),USSM11001353
295,Surf City,Jan & Dean,1963,https://www.youtube.com/watch?v=ERrwjR4ZlfI,1f910eb55ef3b926427d0cef3a3a33dd1ce501f4e122305f5cff58eff6e5df7c,Jan & Dean - Surf City - 1963,USDEI7703506
296,SexyBack (feat. Timbaland),Justin Timberlake,2006,https://www.youtube.com/watch?v=3gOHvDP_vCs,f89c815790838b4739b0bf7573c8b0ef2d920f463e3de4df6809c018e25b1bd1,Justin Timberlake - SexyBack (Official Video) ft. Timbaland,USJI10600269
297,Me and Bobby McGee,Janis Joplin,1971,https://www.youtube.com/watch?v=5Cg-j0X09Ag,f65cafea05c602c7e67c2d591bb903f9bb85890a262e739ae81bfeddac7b32b1,Janis Joplin - Me and Bobby McGee (Official Music Video),USSM17000790
298,Easy,Commodores,1977,https://www.youtube.com/watch?v=wn-PuZnhdNo,6c0182126e5a85ac7d6b9cabe24d06c688ef876f7bca5ef9b3c469313af0b7d2,Commodores - Easy (Live),USMO17700543
299,21 Seconds,So Solid Crew,2001,https://www.youtube.com/watch?v=g7VhofoV3qs,1279ddbd65cbdc1703fc1589c4f5cec57cd02af33412c86e0bbcbf1ea0794c36,So Solid Crew - 21 Seconds (Official HD Video),GBEBM0100011
300,"Another Brick in the Wall, Pt. 2",Pink Floyd,1979,https://www.youtube.com/watch?v=HrxX9TBj2zY,22b95918b299cb02ba063eca13e4ded764016d4e9f1fec445f81935550a66898,Pink Floyd - Another Brick In The Wall_ Part Two (Official Music Video),GBN9Y1100099
301,I'll Be There,Jess Glynne,2018,https://www.youtube.com/watch?v=qGIezDF4CEo,3039df8f6e9f5b3dd3700ed9ddc345a60edd8d6ed23b43c4c66b23b7c7d32110,Jess Glynne Performs 'I'll Be There' LIVE on The Graham Norton Show,GBAHS1800322
302,"Monday, Monday",The Mamas & The Papas,1966,https://www.youtube.com/watch?v=sWGh92O9kxU,abdbffc2488bb5ec60289a5e4c93b84895fee72ad345632ad4c377453d7b5500,"Monday, Monday",USMC16546367
303,Tequila,The Champs,1958,https://www.youtube.com/watch?v=U_JFLb1IItM,28035f660a05e7001d76f699a34fe57dc949843c8347fcbd8ec4cc45ae461278,Tequila,USATV0500278
304,Bohemian Rhapsody,Queen,1975,https://www.youtube.com/watch?v=fJ9rUzIMcZQ,d0a3355898f0c40b637de792416161967e71d3c774fba2959df274808cffc0de,Queen - Bohemian Rhapsody (Official Video Remastered),GBUM71029604
305,Bridge Over Troubled Water,Simon & Garfunkel,1970,https://www.youtube.com/watch?v=4G-YQA_bsOU,f2b625b3febdd0994b55d99a355a82e19c7297f795320410c698e93b6b96d36c,Simon & Garfunkel - Bridge Over Troubled Water (Audio),USSM16900808
306,Waterloo,ABBA,1974,https://www.youtube.com/watch?v=Sj_9CiNkkn4,c646d8b8ee151cfc64a3035caf9e94a1cadfd70ce317c6edf68ff3cec415506d,ABBA - Waterloo (Official Music Video),SEAYD7415010
307,White Room,Cream,1968,https://www.youtube.com/watch?v=VR90gQ-SIaY,060a34377d9b4b2935ed2b71c732b74dd3b476201889b6cafce01c02323e8b7d,Cream - White Room - Lyrics,GBA076800030
308,Baby,Justin Bieber,2010,https://www.youtube.com/watch?v=GqWYJT-iMTw,aea3654eaccc92d8592daddc267023c0a02f906a0072d22ac7710850ef11664c,Baby,USUM70919263
